"UserID"|"Exposuredate"|"AdvertiserID"|"Zone"|"CreativeID"|"Creativesize"|"CreativeSizeDesc"|"DomainPlacement"|"NetworkPlacement"|"DeviceTypeID"|"CampaignID"|"CT"|"CountExposures"|"Lineitemid"
"16641545"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"16855265"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"18330083"|"20170703"|"76633213"|"mentalhealth/alcoholism"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"22166866"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"22553834"|"20170703"|"76633213"|"sexualhealth/general"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"24104878"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"25994649"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"28431498"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"2"|"684772093"
"28431498"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"28962162"|"20170703"|"76633213"|"everydayhealth/diabetes/type2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ConditionCenter"|"1"|"273"|"0"|"1"|"684772093"
"28984200"|"20170703"|"76633213"|"everydayhealth/diabetes/type2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ConditionCenter"|"1"|"273"|"0"|"2"|"684772093"
"28984200"|"20170703"|"76633213"|"everydayhealth/diabetes/type2"|"113346847453"|"300x600"|""|"Everyday Health"|"ConditionCenter"|"1"|"273"|"0"|"1"|"684772093"
"28984200"|"20170703"|"76633213"|"everydayhealth/diabetes/type2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ConditionCenter"|"1"|"273"|"0"|"3"|"684772093"
"30467329"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"30596092"|"20170703"|"76633213"|"womenshealth/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"30699617"|"20170703"|"76633213"|"diabetes/slideshows"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"32235535"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771973"
"32245403"|"20170703"|"76633213"|"digestive/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"35371809"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"37455573"|"20170703"|"76633213"|"digestive/hernia"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"37691124"|"20170703"|"76633213"|"generalwellness/healthyliving"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"39326117"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"39934261"|"20170703"|"76633213"|"endocrinehormones/diabetes"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"2"|"684772093"
"40438516"|"20170703"|"76633213"|"brainnerves/multiplesclerosis"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"40438516"|"20170703"|"76633213"|"brainnerves/multiplesclerosis"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"41357858"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771973"
"41532864"|"20170703"|"76633213"|"endocrinehormones/diabetes/nervepain"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"44915250"|"20170703"|"76633213"|"diabetes/slideshows"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"45408587"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"45887640"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"46033870"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771973"
"46033870"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771973"
"46700386"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"47474555"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"47955515"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"47957982"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"47957982"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"47960459"|"20170703"|"76633213"|"generalwellness/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771733"
"47960459"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771973"
"47961893"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"47983753"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"48443493"|"20170703"|"76633213"|"endocrinehormones/diabetes/nervepain"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"2"|"684772093"
"48443493"|"20170703"|"76633213"|"endocrinehormones/diabetes/nervepain"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"3"|"684772093"
"48443493"|"20170703"|"76633213"|"endocrinehormones/diabetes/nervepain"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"4"|"684772093"
"48443493"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"48443493"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"49411356"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"3"|"684772093"
"49432604"|"20170703"|"76633213"|"generalwellness/recipes"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771733"
"49432604"|"20170703"|"76633213"|"healthyliving/recipes"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771733"
"49690584"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"50558770"|"20170703"|"76633213"|"digestive/chronsdisease"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771733"
"51320280"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"51524412"|"20170703"|"76633213"|"diabetes/slideshows"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"51524412"|"20170703"|"76633213"|"diabetes/slideshows"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"4"|"684772093"
"51524412"|"20170703"|"76633213"|"endocrinehormones/diabetes"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"51819126"|"20170703"|"76633213"|"skinhairnails/psoriasis"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"51872102"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771733"
"51899084"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"52059819"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"52369239"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"52418560"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771733"
"52457668"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"52582878"|"20170703"|"76633213"|"diabetes/slideshows"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"52582878"|"20170703"|"76633213"|"diabetes/slideshows"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"52582878"|"20170703"|"76633213"|"diabetes/slideshows"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"3"|"684772093"
"52636686"|"20170703"|"76633213"|"generalwellness/recipes"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"52709284"|"20170703"|"76633213"|"diabetes/slideshows"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"2"|"684772093"
"52993568"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"53087271"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"53146633"|"20170703"|"76633213"|"sexualhealth/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"53247279"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771733"
"53461051"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"1"|"1"|"684772093"
"53554003"|"20170703"|"76633213"|"sexualhealth/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"54343407"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"54432109"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"54476006"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"54676083"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"54819103"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"54819103"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"2"|"273"|"0"|"2"|"684772093"
"54836188"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"1"|"1"|"684772093"
"55101592"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"2"|"684771853"
"55132639"|"20170703"|"76633213"|"earnosethroat/general/dr"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"55154318"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"79080626"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"79316283"|"20170703"|"76633213"|"generalwellness/seniorhealth"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"79512057"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"79550303"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"79660289"|"20170703"|"76633213"|"diabetes/slideshows"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"79675850"|"20170703"|"76633213"|"sexualhealth/general"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"79697253"|"20170703"|"76633213"|"healthyliving/recipes"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"79701400"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"79708398"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"3"|"684772093"
"55154318"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"55160754"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"55209561"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"55465369"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771733"
"55552165"|"20170703"|"76633213"|"generalwellness/recipes"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771733"
"55591721"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"2"|"273"|"1"|"1"|"684772093"
"55591721"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684771733"
"55869594"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"3"|"684772093"
"55869594"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"4"|"684772093"
"55923559"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684771973"
"56048434"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"2"|"684771853"
"56391277"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"56404773"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"56601568"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"2"|"684771853"
"56619045"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"56622270"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"56808454"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771973"
"56850295"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"2"|"684772093"
"57122645"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57149625"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57149625"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57149625"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57169488"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"2"|"684772093"
"57169488"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"57186037"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"57230914"|"20170703"|"76633213"|"generalwellness/weightmanagement"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"1"|"684771853"
"57388191"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57388191"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"57409687"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"57409687"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"57486319"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"2"|"684772093"
"57527379"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"2"|"684772093"
"57584699"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"57678770"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"1"|"1"|"684772093"
"57940048"|"20170703"|"76633213"|"generalwellness/exerciseandfitness"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"3"|"684771853"
"58149769"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58182081"|"20170703"|"76633213"|"mentalhealth/depression"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"273"|"0"|"2"|"684771853"
"58217787"|"20170703"|"76633213"|"generalwellness/dietnutrition"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"58253242"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58254246"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"1"|"684772093"
"58256140"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58256140"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58280181"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58280181"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58280181"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58361718"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"1"|"1"|"684772093"
"58364683"|"20170703"|"76633213"|"healthyliving/recipes"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"58364683"|"20170703"|"76633213"|"skinhairnails/beauty"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"273"|"0"|"1"|"684771853"
"58427743"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58427743"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58474639"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684771973"
"58474639"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58475920"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"273"|"0"|"2"|"684772093"
"58507770"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58507770"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58507770"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58541653"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"58606174"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"273"|"0"|"1"|"684772093"
"58667215"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847693"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"273"|"1"|"1"|"684772093"
"59028124"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346846973"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
"59028124"|"20170703"|"76633213"|"endocrinehormones/diabetestype2"|"113346847453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"273"|"0"|"1"|"684772093"
