"NewsletterID"|"UserID"|"SendDate"|"ClickDate"|"UrlID"|"ArticleType"|"EditorialContentType"|"Clicks"|"CampaignID"|"Zone"
"26"|"73133146"|"20170702"|"20170702"|"96039460"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170610"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170610"|"20170702"|"95469245"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170613"|"20170702"|"4005983"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170613"|"20170702"|"95547652"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170623"|"20170702"|"4012195"|"Lifestyle-Work/Leisure"|"CuSo Article"|"1"|"240"|"/cs/farxiga"
"26"|"73174627"|"20170623"|"20170702"|"95800504"|"Lifestyle-Work/Leisure"|"CuSo Article"|"1"|"240"|"/cs/farxiga"
"26"|"73331028"|"20170701"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73331028"|"20170701"|"20170702"|"96011867"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73740997"|"20170630"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73740997"|"20170630"|"20170702"|"95985753"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"73841101"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"73841101"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"74033647"|"20170702"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"74033647"|"20170702"|"20170702"|"96037355"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"74169237"|"20170702"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"74169237"|"20170702"|"20170702"|"96037355"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"74634545"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"74634545"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"74645707"|"20170702"|"20170702"|"4005788"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"74645707"|"20170702"|"20170702"|"96037897"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"75693888"|"20170702"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"75693888"|"20170702"|"20170702"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"76595695"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"76595695"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"76621458"|"20170702"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"76621458"|"20170702"|"20170702"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"76737679"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"76737679"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"77628385"|"20170702"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"77628385"|"20170702"|"20170702"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"77646002"|"20170701"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"77646002"|"20170701"|"20170702"|"96011542"|"Lifestyle-General"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"77918890"|"20170701"|"20170702"|"191108"|"Lifestyle-Fitness"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"77918890"|"20170701"|"20170702"|"96011867"|"Lifestyle-Fitness"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"78605779"|"20170629"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"78605779"|"20170629"|"20170702"|"95960299"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"78617872"|"20170601"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"78617872"|"20170601"|"20170702"|"95241584"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"78700810"|"20170629"|"20170702"|"4012962"|"Lifestyle-Mental Health"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"78700810"|"20170629"|"20170702"|"95961977"|"Lifestyle-Mental Health"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"92"|"78853218"|"20170626"|"20170702"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"92"|"78853218"|"20170626"|"20170702"|"95879423"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79201681"|"20170701"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79201681"|"20170701"|"20170702"|"96011542"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79246346"|"20170702"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79246346"|"20170702"|"20170702"|"96038341"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79286791"|"20170702"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79286791"|"20170702"|"20170702"|"96037355"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79303516"|"20170630"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79303516"|"20170630"|"20170702"|"95985753"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79357390"|"20170701"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79357390"|"20170701"|"20170702"|"96011866"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79383458"|"20170701"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79383458"|"20170701"|"20170702"|"96011866"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79392459"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79392459"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79441676"|"20170702"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79441676"|"20170702"|"20170702"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170625"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170625"|"20170702"|"95843253"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170630"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170630"|"20170702"|"95985427"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170701"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79459752"|"20170701"|"20170702"|"96011867"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79467716"|"20170701"|"20170702"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79467716"|"20170701"|"20170702"|"96012726"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79471555"|"20170702"|"20170702"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79471555"|"20170702"|"20170702"|"96037355"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79472737"|"20170702"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79472737"|"20170702"|"20170702"|"96038341"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79478019"|"20170702"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79478019"|"20170702"|"20170702"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79512057"|"20170701"|"20170702"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79512057"|"20170701"|"20170702"|"96011866"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79517107"|"20170630"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79517107"|"20170630"|"20170702"|"95985246"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79522826"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79522826"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79550303"|"20170701"|"20170702"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79550303"|"20170701"|"20170702"|"96011867"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"79581412"|"20170702"|"20170702"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"79581412"|"20170702"|"20170702"|"96037356"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"12903"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"65188"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"618966"|"20170630"|"20170702"|"95985616"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"1911699"|"20170623"|"20170702"|"95797990"|"Landing-None"|"Landing"|"2"|"244"|"/cs/invokana"
"26"|"3350291"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"4193423"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"5329107"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"5540825"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"5540825"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"6952451"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"8767783"|"20170629"|"20170702"|"95957331"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"8993643"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"9686896"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"10884412"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"11347513"|"20170629"|"20170702"|"95957331"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"14885576"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"14888686"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"18330703"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"19938828"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"20478025"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"2"|"244"|"/cs/invokana"
"26"|"21232941"|"20170701"|"20170702"|"4004661"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"21232941"|"20170701"|"20170702"|"96015091"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"22137088"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"22726753"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"23216745"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"23326573"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"23813728"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"23833184"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"23833184"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"2"|"244"|"/cs/invokana"
"26"|"26296948"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"26721499"|"20170630"|"20170702"|"95985616"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"29704469"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"30651280"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"30811608"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"32404358"|"20170702"|"20170702"|"4009136"|"Lifestyle-General"|"Custom Solutions Article"|"3"|"244"|"/cs/invokana"
"26"|"32404358"|"20170702"|"20170702"|"96037829"|"Lifestyle-General"|"Custom Solutions Article"|"3"|"244"|"/cs/invokana"
"26"|"32699579"|"20170618"|"20170702"|"95654442"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"33031194"|"20170702"|"20170702"|"4009136"|"Lifestyle-General"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"33031194"|"20170702"|"20170702"|"96037829"|"Lifestyle-General"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"33400335"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"34486645"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"34486645"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"35429823"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"36863411"|"20170621"|"20170702"|"95741252"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"37669847"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"40535310"|"20170702"|"20170702"|"4004663"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"2"|"244"|"/cs/invokana"
"26"|"40535310"|"20170702"|"20170702"|"96038177"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"2"|"244"|"/cs/invokana"
"26"|"41458192"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"42123157"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"42251200"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"42718746"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"42788609"|"20170628"|"20170702"|"95926615"|"Landing-None"|"Landing"|"2"|"244"|"/cs/invokana"
"26"|"43255176"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"43362686"|"20170702"|"20170702"|"4009135"|"Condition Basics-Complications"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"43362686"|"20170702"|"20170702"|"96038797"|"Condition Basics-Complications"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"43485272"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"44183101"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"44952873"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"45998581"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"48040141"|"20170630"|"20170702"|"95985616"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"48229107"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"48470641"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"48569747"|"20170702"|"20170702"|"4004663"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"244"|"/cs/invokana"
"26"|"48569747"|"20170702"|"20170702"|"96038177"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"244"|"/cs/invokana"
"26"|"48594819"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"49156858"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"49696698"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"50794032"|"20170423"|"20170702"|"94228152"|"Lifestyle-General"|"Custom Solutions Article"|"2"|"244"|"/cs/invokana"
"26"|"51048841"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"51189484"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"51207841"|"20170701"|"20170702"|"4009136"|"Lifestyle-General"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"51207841"|"20170701"|"20170702"|"96012404"|"Lifestyle-General"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"51811527"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52093028"|"20170702"|"20170702"|"4004661"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"52093028"|"20170702"|"20170702"|"96038178"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"52198337"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52214726"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52464653"|"20170701"|"20170702"|"4004661"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"52464653"|"20170701"|"20170702"|"96015091"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"52621492"|"20170702"|"20170702"|"4010733"|"Lifestyle-Fitness"|"Custom Solutions Article"|"2"|"244"|"/cs/invokana"
"26"|"52621492"|"20170702"|"20170702"|"96041012"|"Lifestyle-Fitness"|"Custom Solutions Article"|"2"|"244"|"/cs/invokana"
"26"|"52656114"|"20170701"|"20170702"|"96011596"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52677722"|"20170630"|"20170702"|"95985616"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52716136"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52760228"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52819965"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"52852653"|"20170702"|"20170702"|"4004661"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"52852653"|"20170702"|"20170702"|"96038178"|"Lifestyle-Nutrition"|"Custom Solutions Article"|"1"|"244"|"/cs/invokana"
"26"|"53092300"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"53307303"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"53464371"|"20170425"|"20170702"|"94282603"|"Landing-None"|"Landing"|"1"|"244"|"/cs/invokana"
"26"|"53488334"|"20170702"|"20170702"|"4004663"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"244"|"/cs/invokana"
"26"|"53488334"|"20170702"|"20170702"|"96038177"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"244"|"/cs/invokana"
"26"|"53871620"|"20170702"|"20170702"|"96037421"|"Landing-None"|"Landing"|"2"|"244"|"/cs/invokana"
