"NewsletterID"|"UserID"|"SendDate"|"ClickDate"|"UrlID"|"ArticleType"|"EditorialContentType"|"Clicks"|"CampaignID"|"Zone"
"26"|"69120736"|"20170704"|"20170704"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"92"|"69187046"|"20170703"|"20170704"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"92"|"69187046"|"20170703"|"20170704"|"96079360"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69190625"|"20170703"|"20170704"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"69190625"|"20170703"|"20170704"|"96067842"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"69190625"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69190625"|"20170704"|"20170704"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69414792"|"20170704"|"20170704"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"69414792"|"20170704"|"20170704"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"69524784"|"20170704"|"20170704"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69524784"|"20170704"|"20170704"|"96095226"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69682778"|"20170703"|"20170704"|"4007209"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69682778"|"20170703"|"20170704"|"96071120"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69775860"|"20170703"|"20170704"|"4005985"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69775860"|"20170703"|"20170704"|"96070380"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69994099"|"20170703"|"20170704"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"69994099"|"20170703"|"20170704"|"96067514"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70184979"|"20170703"|"20170704"|"4010632"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"70184979"|"20170703"|"20170704"|"96068563"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"70184979"|"20170704"|"20170704"|"4012193"|""|""|"2"|"240"|"/cs/farxiga"
"26"|"70184979"|"20170704"|"20170704"|"96098026"|""|""|"2"|"240"|"/cs/farxiga"
"26"|"70205173"|"20170702"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70205173"|"20170702"|"20170704"|"96038504"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70423232"|"20170704"|"20170704"|"4007383"|"Lifestyle-Personal Story"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70423232"|"20170704"|"20170704"|"96097720"|"Lifestyle-Personal Story"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70461428"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70461428"|"20170704"|"20170704"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70679835"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70679835"|"20170704"|"20170704"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70877293"|"20170703"|"20170704"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70877293"|"20170703"|"20170704"|"96067514"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70910196"|"20170703"|"20170704"|"4005789"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70910196"|"20170703"|"20170704"|"96070379"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70958329"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"70958329"|"20170704"|"20170704"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71085630"|"20170704"|"20170704"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71085630"|"20170704"|"20170704"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71158735"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71158735"|"20170704"|"20170704"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71190586"|"20170704"|"20170704"|"4010631"|""|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71190586"|"20170704"|"20170704"|"96100930"|""|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71427389"|"20170704"|"20170704"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71427389"|"20170704"|"20170704"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71443416"|"20170704"|"20170704"|"4007383"|"Lifestyle-Personal Story"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71443416"|"20170704"|"20170704"|"96097720"|"Lifestyle-Personal Story"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"71545756"|"20170704"|"20170704"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71545756"|"20170704"|"20170704"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"71734267"|"20170704"|"20170704"|"4012193"|""|""|"1"|"240"|"/cs/farxiga"
"26"|"71734267"|"20170704"|"20170704"|"96098026"|""|""|"1"|"240"|"/cs/farxiga"
"26"|"71779343"|"20170704"|"20170704"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
