"NewsletterID"|"UserID"|"SendDate"|"ClickDate"|"UrlID"|"ArticleType"|"EditorialContentType"|"Clicks"|"CampaignID"|"Zone"
"48"|"40680428"|"20170705"|"20170706"|"4011613"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"40680428"|"20170705"|"20170706"|"96155164"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"61880258"|"20170705"|"20170706"|"4011615"|"Condition Basics-Triggers"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"61880258"|"20170705"|"20170706"|"96130491"|"Condition Basics-Triggers"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"63479895"|"20170705"|"20170706"|"4011615"|"Condition Basics-Triggers"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"63479895"|"20170705"|"20170706"|"96130491"|"Condition Basics-Triggers"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"63821097"|"20170706"|"20170706"|"4011615"|"Condition Basics-Triggers"|"CuSo Slideshow"|"2"|"255"|"/cs/gskbreo2016"
"48"|"63821097"|"20170706"|"20170706"|"96160865"|"Condition Basics-Triggers"|"CuSo Slideshow"|"2"|"255"|"/cs/gskbreo2016"
"124"|"73323334"|"20170624"|"20170706"|"95808185"|"Condition Basics-Triggers"|"CuSo Slideshow"|"2"|"255"|"/cs/gskbreo2016"
"48"|"79362180"|"20170706"|"20170706"|"4011613"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"48"|"79362180"|"20170706"|"20170706"|"96164532"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"255"|"/cs/gskbreo2016"
"131"|"19775456"|"20170704"|"20170706"|"96081246"|""|"Management Selector"|"1"|"257"|"/cs/cccosentyxpsa/condnav"
"131"|"72875153"|"20170630"|"20170706"|"95972613"|""|"Management Selector"|"1"|"257"|"/cs/cccosentyxpsa/condnav"
"131"|"77135403"|"20170704"|"20170706"|"96081246"|""|"Management Selector"|"2"|"257"|"/cs/cccosentyxpsa/condnav"
"131"|"79444090"|"20170704"|"20170706"|"96081246"|""|"Management Selector"|"1"|"257"|"/cs/cccosentyxpsa/condnav"
"105"|"43789278"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"43879327"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"59318358"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"59567607"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"63184609"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"64231920"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"105"|"79407623"|"20170704"|"20170706"|"96081131"|"Lifestyle-General"|"CuSo Slideshow"|"1"|"270"|"/cs/ribociclib"
"51"|"4752974"|"20170705"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"4752974"|"20170705"|"20170706"|"96132189"|""|""|"1"|"278"|"/cs/trulance"
"51"|"6361290"|"20170630"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"6361290"|"20170630"|"20170706"|"95992653"|""|""|"1"|"278"|"/cs/trulance"
"51"|"7906843"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"7906843"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"29056389"|"20170610"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"29056389"|"20170610"|"20170706"|"95475441"|""|""|"1"|"278"|"/cs/trulance"
"51"|"29196726"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"29196726"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"30912366"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"30912366"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"37041327"|"20170705"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"37041327"|"20170705"|"20170706"|"96132189"|""|""|"1"|"278"|"/cs/trulance"
"51"|"51014244"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"51014244"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"51590565"|"20170703"|"20170706"|"4012986"|""|""|"2"|"278"|"/cs/trulance"
"51"|"51590565"|"20170703"|"20170706"|"96074479"|""|""|"2"|"278"|"/cs/trulance"
"51"|"53629101"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"53629101"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"54712762"|"20170702"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"54712762"|"20170702"|"20170706"|"96044224"|""|""|"1"|"278"|"/cs/trulance"
"51"|"54988894"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"54988894"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"57253628"|"20170505"|"20170706"|"94549424"|""|""|"1"|"278"|"/cs/trulance"
"51"|"57389080"|"20170507"|"20170706"|"94594891"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58021786"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58021786"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58195439"|"20170702"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58195439"|"20170702"|"20170706"|"96044224"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58438935"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58438935"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58500940"|"20170605"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"58500940"|"20170605"|"20170706"|"95349638"|""|""|"1"|"278"|"/cs/trulance"
"51"|"59106060"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"59106060"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"60964456"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"60964456"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"61426882"|"20170615"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"61426882"|"20170615"|"20170706"|"95598696"|""|""|"1"|"278"|"/cs/trulance"
"51"|"61933649"|"20170630"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"61933649"|"20170630"|"20170706"|"95992653"|""|""|"1"|"278"|"/cs/trulance"
"51"|"62216225"|"20170705"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"62216225"|"20170705"|"20170706"|"96132189"|""|""|"1"|"278"|"/cs/trulance"
"51"|"62760268"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"62760268"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"65560835"|"20170706"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"65560835"|"20170706"|"20170706"|"96163910"|""|""|"1"|"278"|"/cs/trulance"
"51"|"65583561"|"20170630"|"20170706"|"4012986"|""|""|"3"|"278"|"/cs/trulance"
"51"|"65583561"|"20170630"|"20170706"|"95992653"|""|""|"3"|"278"|"/cs/trulance"
"51"|"66831885"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"66831885"|"20170703"|"20170706"|"96074479"|""|""|"1"|"278"|"/cs/trulance"
"51"|"67058706"|"20170702"|"20170706"|"4012986"|""|""|"2"|"278"|"/cs/trulance"
"51"|"67058706"|"20170702"|"20170706"|"96044224"|""|""|"2"|"278"|"/cs/trulance"
"51"|"67562276"|"20170706"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"67562276"|"20170706"|"20170706"|"96163910"|""|""|"1"|"278"|"/cs/trulance"
"51"|"69237855"|"20170705"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"69237855"|"20170705"|"20170706"|"96132189"|""|""|"1"|"278"|"/cs/trulance"
"51"|"69492957"|"20170706"|"20170706"|"4012986"|""|""|"2"|"278"|"/cs/trulance"
"51"|"69492957"|"20170706"|"20170706"|"96163910"|""|""|"2"|"278"|"/cs/trulance"
"51"|"70137932"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"70137932"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"70763135"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"70763135"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"71424225"|"20170705"|"20170706"|"4012986"|""|""|"3"|"278"|"/cs/trulance"
"51"|"71424225"|"20170705"|"20170706"|"96132189"|""|""|"3"|"278"|"/cs/trulance"
"51"|"72787750"|"20170702"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"72787750"|"20170702"|"20170706"|"96044224"|""|""|"1"|"278"|"/cs/trulance"
"51"|"74233232"|"20170706"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"74233232"|"20170706"|"20170706"|"96163910"|""|""|"1"|"278"|"/cs/trulance"
"51"|"74716132"|"20170703"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"75041243"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"75041243"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"75515177"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"75515177"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"76023394"|"20170704"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"76023394"|"20170704"|"20170706"|"96102109"|""|""|"1"|"278"|"/cs/trulance"
"51"|"78293395"|"20170706"|"20170706"|"4012986"|""|""|"1"|"278"|"/cs/trulance"
"51"|"78293395"|"20170706"|"20170706"|"96163910"|""|""|"1"|"278"|"/cs/trulance"
"26"|"52647746"|"20170706"|"20170706"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"52647746"|"20170706"|"20170706"|"96154846"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53291822"|"20170706"|"20170706"|"4005789"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53291822"|"20170706"|"20170706"|"96154744"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53479552"|"20170704"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53479552"|"20170704"|"20170706"|"96095226"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53479552"|"20170705"|"20170706"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53479552"|"20170705"|"20170706"|"96127085"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53605916"|"20170705"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"53605916"|"20170705"|"20170706"|"96124895"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"53639362"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"53639362"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54149789"|"20170407"|"20170706"|"93797799"|"Landing-None"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54197048"|"20170627"|"20170706"|"4012806"|"Lifestyle-Fitness"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54197048"|"20170627"|"20170706"|"95933416"|"Lifestyle-Fitness"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54300237"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54300237"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54310603"|"20170706"|"20170706"|"4011652"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"54310603"|"20170706"|"20170706"|"96161651"|"Lifestyle-Nutrition"|"CuSo Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"54621321"|"20170706"|"20170706"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54621321"|"20170706"|"20170706"|"96155011"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54629006"|"20170706"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54629006"|"20170706"|"20170706"|"96154536"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54643865"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54643865"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54651313"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54651313"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54714395"|"20170705"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54714395"|"20170705"|"20170706"|"96124895"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"54714395"|"20170706"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54714395"|"20170706"|"20170706"|"96154536"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54758175"|"20170706"|"20170706"|"4005789"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54758175"|"20170706"|"20170706"|"96154744"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54784684"|"20170704"|"20170706"|"4010632"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"54784684"|"20170704"|"20170706"|"96096127"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"54807416"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"54807416"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"2"|"240"|"/cs/farxiga"
"26"|"54894342"|"20170704"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"54894342"|"20170704"|"20170706"|"96095669"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55032281"|"20170703"|"20170706"|"4005983"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55032281"|"20170703"|"20170706"|"96068130"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55066046"|"20170704"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"55066046"|"20170704"|"20170706"|"96095179"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"55091879"|"20170706"|"20170706"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55091879"|"20170706"|"20170706"|"96155011"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55115650"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55115650"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55119565"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55119565"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55492112"|"20170706"|"20170706"|"4005789"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"55492112"|"20170706"|"20170706"|"96154744"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56210936"|"20170706"|"20170706"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56210936"|"20170706"|"20170706"|"96154846"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56274220"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56274220"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56319263"|"20170706"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56319263"|"20170706"|"20170706"|"96154536"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56502073"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"3"|"240"|"/cs/farxiga"
"26"|"56502073"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"3"|"240"|"/cs/farxiga"
"26"|"56641846"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56641846"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56777108"|"20170706"|"20170706"|"4005789"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56777108"|"20170706"|"20170706"|"96154744"|"Treatment"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56840056"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56840056"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"56883170"|"20170706"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"56883170"|"20170706"|"20170706"|"96154536"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57023302"|"20170706"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57023302"|"20170706"|"20170706"|"96154536"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57108110"|"20170227"|"20170706"|"92706291"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57173063"|"20170705"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57173063"|"20170705"|"20170706"|"96124895"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57207623"|"20170706"|"20170706"|"4007209"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57207623"|"20170706"|"20170706"|"96154852"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57296528"|"20170706"|"20170706"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57296528"|"20170706"|"20170706"|"96154846"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57315066"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57315066"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57361344"|"20170705"|"20170706"|"4012962"|"Lifestyle-Mental Health"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57361344"|"20170705"|"20170706"|"96150462"|"Lifestyle-Mental Health"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57453455"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57453455"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57497315"|"20170705"|"20170706"|"4012389"|"Lifestyle-Relationships"|"CuSo Article"|"1"|"240"|"/cs/farxiga"
"26"|"57497315"|"20170705"|"20170706"|"96140880"|"Lifestyle-Relationships"|"CuSo Article"|"1"|"240"|"/cs/farxiga"
"26"|"57675614"|"20170705"|"20170706"|"4012960"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57675614"|"20170705"|"20170706"|"96124924"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57696596"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57696596"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57711078"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57711078"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57719676"|"20170706"|"20170706"|"4010633"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57719676"|"20170706"|"20170706"|"96154721"|"Lifestyle-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57732946"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57732946"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57762979"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57762979"|"20170706"|"20170706"|"96154688"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
"26"|"57900288"|"20170706"|"20170706"|"4010632"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"57900288"|"20170706"|"20170706"|"96157605"|"Lifestyle-Nutrition"|"Custom Solutions Slideshow"|"1"|"240"|"/cs/farxiga"
"26"|"57912067"|"20170706"|"20170706"|"4007209"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"57912067"|"20170706"|"20170706"|"96154852"|"Lifestyle-Nutrition"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58192264"|"20170705"|"20170706"|"4005787"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58192264"|"20170705"|"20170706"|"96127085"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58284960"|"20170610"|"20170706"|"4011970"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58284960"|"20170610"|"20170706"|"95469282"|"Treatment-General"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58284960"|"20170612"|"20170706"|"4007385"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58284960"|"20170612"|"20170706"|"95518869"|"Lifestyle-Fitness"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58324513"|"20170706"|"20170706"|"4005983"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58324513"|"20170706"|"20170706"|"96158820"|"Lifestyle-Symptom Management"|"Landing"|"1"|"240"|"/cs/farxiga"
"26"|"58656100"|"20170706"|"20170706"|"4012804"|"Lifestyle-General"|"CuSo Article 3.0"|"1"|"240"|"/cs/farxiga"
